"iboga";23;"iboga";"ibogaine";"bark";"root";"bwiti";"plant";"stp";"addiction";"african";"extract";"ayahuasca";"capacity";"self";"purged";"healing";"music";"dox";"dizziness";"gram";"peripheral";"believe";"nausea";"amount";"harrowing";"bucket";"spiritual";"energy";"healer";"vision";"purge";"intention";"initiation";"peace";"powerful";"system";"buzzing";"disturbed";"strong";"grotesque";"teach";"maoi";"intense";"upon";"natural";"crown";"image";"gabon";"caapi";"working";"entity";"vomiting";"human";"matter";"ingested";"soft";"love";"clearly";"introspective";"direct";"shown";"individual";"journey";"experienced";"form";"addict";"9am";"recreational";"week";"incredible";"teacher";"suitable";"benefit";"avoid";"conscious";"stomach";"operating";"within";"electric";"type";"dark";"vessel";"loss";"low";"acceptance";"present";"interaction";"energetic";"wave";"fly";"brain";"long";"taken";"early";"memory";"change";"job";"open";"need";"limb";"empty"
"dom";23;"dom";"rule";"dob";"amphetamine";"tuesday";"ride";"swallowed";"acid";"belly";"stimulation";"listening";"bringing";"visual";"field";"sensed";"stimulated";"stimulant";"open";"tripping";"sky";"view";"style";"wind";"pihkal";"phens";"situation";"space";"2c";"eat";"energy";"unique";"3pm";"psychedelic";"aching";"color";"moment";"eating";"output";"road";"seventy";"dinner";"losing";"structure";"shadow";"wheezier";"printout";"peterson";"onside";"gemmrecords";"furryness";"beardiness";"assertively";"answerphone";"anan";"afternoon";"coming";"break";"driving";"enjoy";"drive";"hcl";"saturday";"peace";"handle";"phase";"untouched";"reminded";"doc";"might";"totally";"electronic";"especially";"neither";"distant";"beautiful";"yet";"played";"state";"visuals";"rippling";"pirouetting";"louie";"giles";"crockery";"complete";"sense";"itself";"mid";"geometric";"burst";"covered";"potential";"peak";"distortion";"pattern";"except";"however";"knowledgeable";"cleanse";"power"
"voacanga_africana";23;"voacanga";"africana";"seed";"rootbark";"iboga";"mild";"coating";"voacangine";"extraction";"tabernanthe";"chewed";"experiment";"stimulation";"poison";"reported";"euphoria";"nodding";"nausea";"disorienting";"ache";"entheogen";"horrible";"tingling";"native";"report";"somewhat";"caffeine";"eating";"gram";"besides";"pharmacological";"grinded";"3d";"vision";"percentage";"purchased";"ibogaine";"stimulating";"paralysis";"gastrointestinal";"contain";"ground";1998;"dream";"nice";"pharmacology";"milk";"several";"tight";"ayahuasca";"taste";"somatic";"shroom";"describe";"stomache";"slight";"property";"cause";"juice";"case";"pestle";"merely";"visually";"flavour";"interesting";"ingest";"extract";"withdrawl";"ingested";"quantity";"root";"dose";"mortar";"movement";"similar";"tasty";"mescaline";"return";"muscle";"ingesting";"zetler";"vobasine";"voacristine";"voacorine";"voacamine";"voacagna";"usdin";"unremitting";"unna";"unappreciation";"tsicta";"traditiona";"teselating";"taesotikul";"tabersonine";"tabernanthine";"swirlyness";"swallowd";"supersticious";"sunwashed"
"oxymorphone";23;"opana";"oxymorphone";"oxycontin";"heroin";"opiate";"morphine";"mda";"snorted";"opioid";"tolerance";"snorting";"pill";"crushed";"er";"oxycodone";"non";"pleasant";"hydrocodone";"oc";"codeine";"fentanyl";"nod";"stronger";"release";"snort";"mg";"propoxyphene";"oxys";"octogon";"itching";"tramadol";"tablet";"hydromorphone";"painkiller";"suboxone";"euphoric";"dilaudid";"nostril";"rush";"opioids";"expensive";"insufflated";"script";"astronomical";"percocet";"line";"dollar";"oxy";"favorite";"removed";"opiods";"itchy";"cocaine";"overpowering";"withdrawal";"ir";"usually";"bliss";"addicted";"daily";"great";"messed";"relaxed";"ive";"once";"love";"warm";"extended";"hangover";"month";"nice";"high";"milligram";"compared";"affect";"pain";"past";"bump";"half";"cigarette";"sick";"puked";"overdose";"slow";"extremly";"waking";"powerful";"overall";"amazing";"including";"nose";"doctor";"suck";"specific";"fine";"almost";"floating";"experimented";"better";"year"
"mdai";23;"mdai";"mdma";"methylone";"neurotoxic";"mephedrone";"comedown";"legal";"serotonin";"chemical";"t0";"stimulant";"brown";"dose";"lift";"significantly";"gelcap";"rush";"temperature";"stimulation";"nice";"euphoria";"enhanced";"toxicity";"empathy";"music";"rc";"quite";"absolutely";"unpleasant";"online";"jaw";"relaxing";"ive";"methylenedioxy";"mood";"php";"bit";"im";"arrived";"urge";"dance";"particularly";"compound";"although";"rush";"similar";"following";"powder";"sleepy";"tension";"receptor";"wasnt";"mdxx";"buy";"high";"stomach";"substance";"maybe";"toxic";"anime";"cold";"freezing";"firsthand";"give";"happy";"background";"evening";"gram";"formerly";"glow";"impure";"mg";"immensely";"connect";"eaten";"nothing";"colour";"packaged";"website";"expected";"fine";"amphetamine";"chatting";"physically";"malaise";"tryptamines";"research";"skin";"horrible";"suddenly";"difficult";"warm";"woke";"sleep";"bk";"issue";"euphoric";"taken";"without";"lot"
"tfmpp";22;"tfmpp";"bzp";"piperazine";"mdma";"combination";"combo";"positional";"empathy";"clenching";"jaw";"30am";"dance";"hatch";"alternative";"difference";"pill";"insomnia";"headache";"warm";"definately";"hangover";"likely";"club";"doe";"ghb";"chemical";"residual";"enhanced";"dose";"described";"nauseous";"edge";"talkative";"dos";"slightly";"mate";"sleep";"ache";"uncomfortable";"experiment";"persistent";"further";"toilet";"stage";"measured";"00am";"tired";"euphoria";"unfortunately";"bit";"fun";"contentedness";"great";"chill";"5am";"poisoned";"peak";"similar";"increase";"preferring";"pure";"kicking";"quite";"however";"nausea";"stimulation";"usually";"seem";"le";"00pm";"report";"dancing";"substance";"ve";"tiredness";"sensation";"reported";"30pm";"undefined";"misleading";"slight";"maximum";"past";"warmth";"nasty";"noted";"level";"evening";"11pm";"user";"dropped";"blend";"opinion";"techno";"serotonin";"plus";"trippiness";"low";"trippy";"teeth"
"clonidine";22;"clonidine";"prescribed";"doctor";"medication";"cloindine";"addiction";"appetite";"blood";"pressure";"withdrawal";"agitation";"anti";"heroin";"sleep";"withdrawl";"redose";"euphoric";"withdraws";"symptom";"outpatient";"od";"class";"benzodiazepine";"however";"behavioral";"ago";"combining";"used";"case";"hypertension";"sedative";"snorting";"pharmaceutical";"presenting";"stopped";"exceeding";"sedated";"cessation";"use";"mbdb";"quit";"treatment";"sleeping";"tablet";"abstinence";"agonist";"snorted";"rectally";"due";"month";"likely";"stay";"diagnosis";"addict";"rate";"tick";"medical";"urge";"recently";"dependence";"those";"waking";"mg";"side";"speech";"tolerance";"passed";"immune";"daily";"without";"alpha";"desirable";"year";"sedating";"methylphenidate";"dose";"increased";"worst";"aid";"using";"also";"taking";"dosage";"user";"detox";"habit";"unsafely";"supressor";"slaphappy";"sar";"salmonella";"quintupled";"qualtites";"primarly";"precedex";"phenfluramine";"paraonia";"noradrenergic";"nolva";"necrotic"
"bk_mbdb";22;"butylone";"mbdb";"bk";"methylone";"mephedrone";"stimulant";"relaxed";"rate";"b1";"mdma";"setting";"ketone";"desire";"serotonin";"gurning";"passion";"scullcap";"mebylone";"speedy";"heart";"htp";"jaw";"slightly";"approx";"insufflates";"pleasant";"pleasurable";"conclusion";"may";"stimulation";"chest";"present";"start";"report";"biding";"set";"euphoria";"side";"hydrating";"enhancement";"duration";"ethylone";"male";"need";"introspective";"although";"yawning";"breathing";"comedown";"alcohol";"insight";"might";"positive";"enjoyable";"activity";"interest";"heavy";"near";"expected";"clear";"consumption";"end";"type";"doe";"hangover";"sober";"substance";"limited";"mild";"property";"swallowed";"mg";"compared";"healthy";"mmc";"state";"entactogen";"gentle";"dose";"rush";"instead";"akin";"perfect";"social";"peak";"regular";"increase";"sexual";"personally";"tingling";"stay";"depletion";"worthwhile";"dilated";"sensual";"introspection";"tolerance";"notice";"nice";"rather"
"hops";21;"hop";"valerian";"herb";"herbal";"flower";"extract";"chemical";"plant";"taste";"cannabis";"drowsy";"catnip";"calming";"pipe";"chill";"seem";"mild";"root";"use";"material";"smoking";"dream";"sweet";"bed";"mixture";"beer";"health";"smoked";"noted";"skullcap";"store";"related";"honey";"ingredient";"experiment";"bowl";"calm";"bitter";"peppermint";"smoke";"lemon";"asleep";"sleep";"tea";"relaxing";"cannibis";"usually";"used";"bit";"cigarette";"petal";"dried";"recently";"doe";"property";"mostly";"heavy";"smoker";"find";"tobacco";"often";"aid";"stuff";"amount";"woke";"using";"release";"harsh";"sleepy";"valused";"tablettes";"steinbeck";"sronger";"skulcap";"radford";"nummerous";"nocternal";"mariuhana";"lecithen";"intercoarse";"immagination";"heighted";"giggely";"galericulata";"fuid";"forfinger";"fontonel";"filtertip";"edified";"dialates";"desending";"chicakee";"cardpaper";"calmtabs";"bastet";"help";"don";"mainly";"joint";"bedtime"
"2ct21";21;"2c";"phenethylamines";"phenethylamine";"mdma";"push";"load";"insomnia";"psychedelics";"psychedelic";"energetic";"shulgin";"insight";"decide";"visuals";"mood";"asleep";"loss";"dose";"notice";"alert";"shift";"heartspace";"setting";"euphoria";"perhaps";"doe";"dipt";"report";"difficult";"yet";"similarity";"sensual";"visual";"substance";"gentle";"rewarding";"conclusion";"nausea";"positive";"compound";"dos";"dissolved";"plateau";"lower";"although";"stimulation";"might";"produced";"lightweight";"seems";"yours";"trial";"titrating";"float";"happy";"tactile";"unknown";"pleasant";"peak";"negative";"probably";"ability";"introspective";"far";"higher";"similar";"definitely";"accurate";"somewhat";"today";"measurement";"problem";"slightly";"restless";"version";"listening";"clear";"onset";"influence";"physically";"data";"music";"erotic";"subtle";"past";"mg";"others";"emotionally";"relatively";"linear";"range";"perfectly";"emotional";"oral";"wrong";"conversation";"curve";"warm";"capsule";"friendly"
"triazolam";20;"halcion";"triazolam";"valium";"benzodiazepine";"xanax";"prescribed";"bag";"halcyon";"pill";"bottle";"sleep";"ambien";"short";"prescription";"tired";"wad";"cocaine";"chill";"tranquilizer";"taking";"recall";"waking";"kicked";"disappears";"effective";"relaxation";"recommended";"ativan";"amnesia";"klonopin";"aid";"dosage";"trizolam";"surban";"sneakin";"sleepland";"receival";"psykovsky";"priory";"obviates";"idead";"hydrophilic";"memory";"weakness";"fall";"sleeping";"benzo";"barely";"stay";"side";"smidgeon";"neighorhood";"harmonizes";"fait";"darkpsy";"empty";"downer";"turkey";"word";"ho";"morning";"gather";"awake";"tactiles";"subaru";"pyrolysis";"hiphop";"audi";"afrin";"stuff";"use";"whisk";"screeming";"kingfisher";"hoarded";"a4";"400ug";"popular";"showed";"twist";"pharmaceutical";"vienna";"stamping";"golden";"desired";"worth";"hazy";"unbounded";"shopped";"joyride";"fragmentary";"social";"snowbank";"pronunciation";"nimble";"nested";"motorskills";"harmonize";"bailey";"view"
"coca";20;"coca";"peru";"tea";"chewing";"alkaloid";"chewed";"tobacco";"leaf";"inca";"chew";"de";"mate";"cocaethylene";"baking";"altitude";"microwave";"wormwood";"vin";"coffee";"teabags";"cheek";"numbness";"stimulation";"cup";"lime";"caffeine";"soda";"regular";"zurit";"mariani";"cocainized";"brand";"noticeable";"subtle";"andean";"drink";"quid";"andes";"stimulating";"herbal";"bolivia";"box";"cola";"mouth";"quality";"alertness";"sickness";"numb";"squeeze";"experiment";"potential";"pope";"bicarbonate";"jitter";"obviously";"drank";"dried";"add";"method";"natural";"aid";"drinking";"energy";"numbing";"saliva";"spread";"similarity";"including";"productive";"company";"hotel";"ebay";"stomach";"delicious";"celebrated";"received";"taste";"energized";"spit";"mild";"supposedly";"us";"fatigue";"equivalent";"indian";"euphoria";"inflated";"different";"bunch";"top";"minor";"warm";"refined";"final";"special";"herb";"easier";"glass";"process";"between"
"mugwort";20;"mugwort";"herb";"dream";"lucid";"dreaming";"tea";"bwiti";"harshness";"cup";"vivid";"herbal";"catnip";"produce";"ounce";"flower";"consciousness";"test";"property";"legal";"sol";"smoking";"asleep";"green";"mixture";"strong";"smoked";"lack";"active";"meditate";"joint";"zacatechichi";"lavender";"ingredient";"vividness";"marijuana";"passionflower";"involved";"drowsy";"calm";"smoke";"drink";"thujone";"noticeable";"morning";"drinking";"plant";"taste";"ordinary";"awake";"dried";"add";"increase";"mild";"loneliness";"difference";"pillow";"local";"mix";"bong";"damiana";"effective";"interested";"bowl";"normally";"dreamed";"perhaps";"tar";"personally";"astral";"recommend";"projection";"viddy";"techicolour";"rohpynol";"propriator";"pranic";"physcoactive";"onses";"nonoffensive";"maay";"liturgy";"jjj";"implosive";"herbarium";"deal_";"benzoids";"aphrodisical";"_real";"psychoactive";"meditation";"shop";"tend";"making";"event";"sweet";"two";"mixed";"smooth";"fluffy";"seems"
"ibogaine";20;"ibogaine";"iboga";"clinic";"addiction";"treatment";"african";"lower";"heroin";"methadone";"mexico";"withdrawal";"detox";"addict";"kg";"gabon";"increasing";"blood";"addicted";"clean";"vision";"receptor";"opiate";"spirit";"gram";"planet";"healthy";"dope";"free";"buzzing";"mask";"root";"gave";"month";"purpose";"habit";"per";"flood";"immobilized";"provider";"kicked";"process";"space";"turkey";"dose";"distance";"detail";"miracle";"slowly";"given";"incredible";"ear";"jungle";"past";"tremendous";"sensitive";"africa";"reason";"leg";"approximately";"comical";"your";"heart";"reset";"sound";"year";"family";"important";"medicine";"move";"frequency";"opportunity";"spoke";"fix";"helped";"monitor";"level";"lucid";"black";"assistance";"beautiful";"tijuana";"saying";"disappeared";"beginning";"vivid";"suicide";"foot";"giving";"patient";"quickly";"bone";"ex";"brain";"top";"plant";"convinced";"thank";"above";"daily";"pure"
"vinpocetine";19;"vinpocetine";"increase";"piracetam";"dmae";"choline";"hydergine";"clonazepam";"ginkgo";"nootropics";"acetycholine";"benefit";"biloba";"daily";"study";"tiring";"relaxed";"benzos";"mental";"concentration";"multiplication";"possibilites";"smart";"ability";"increased";"insomnia";"focused";"per";"completed";"ingest";"memory";"acetylcholine";"rate";"tm";"sold";"energy";"noticed";"post";"caused";"invigorated";"whatever";"focus";"clearly";"constantly";"headache";"static";"lack";"stable";"activate";"fatigue";"brain";"nutrient";"may";"work";"twice";"taking";"affinity";"closely";"stimulating";"activity";"attention";"rem";"enzyme";"easier";"seldom";"usually";"month";"appearance";"loss";"subtle";"flow";"milligram";"seems";"row";"cycling";"able";"occasion";"infront";"sign";"cerebral";"web";"recently";"palpitation";"recall";"standardized";"typing";"initially";"added";"total";"cause";"case";"mao";"vitamin";"side";"including";"faintly";"desire";"useful";"introduce";"production";"inhibitor"
"temazepam";19;"temazepam";"prescribed";"although";"snort";"heap";"anxiety";"amphetamine";"wobbly";"pill";"restoril";"dangerous";"forte";"forum";"benzo";"barely";"acetone";"doe";"sleep";"capsule";"relaxation";"use";"perfect";"bit";"nice";"slight";"warmth";"virtually";"repeat";"oxycodone";"writing";"paracetamol";"dosage";"tablet";"zolpidem";"during";"pleasant";"worsened";"snorted";"helped";"seldom";"probably";"rather";"showering";"pain";"submitted";"under";"seems";"above";"sickness";"powder";"motor";"codeine";"suboxone";"taking";"opiate";"water";"addition";"drip";"doe";"deprived";"tired";"mg";"soon";"six";"afternoon";"opioids";"couple";"sensitive";"mentally";"learnt";"medium";"remembered";"30am";"aid";"normally";"thinking";"amount";"unpleasant";"relax";"euphoria";"using";"withdrawal";"maybe";"cant";"sure";"kicking";"possibility";"yield";"worthless";"trying";"habit";"zorkku";"yyyy";"tripbut";"thougheverything";"temezepam";"temezapam";"temazepan";"temazapem";"tanktop"
"cathinone";19;"methcathinone";"stimulant";"cathinone";"pseudoephedrine";"mcat";"cat";"pihkal";"kmno4";"smell";"synthesis";"khat";"meth";"potassium";"ephedrine";"pseudephedrine";"visual";"strong";"adderall";"addiction";"permanganate";"energetic";"abuse";"solution";"unusual";"methamphetamine";"similar";"manner";"ritalin";"sweet";"speed";"ingredient";"euphoria";"increase";"gram";"seems";"orally";"working";"stimulated";"powder";"awake";"odor";"baster";"using";"burn";"israel";"acetate";"snorted";"batch";"stuff";"sure";"acetic";"substance";"appetite";"line";"stronger";"euphoric";"neutralize";"wellbutrin";"irritated";"doesn";"consumed";"method";"sudafed";"naturally";"procedure";"concentration";"flaky";"recipe";"quick";"added";"extracted";"snort";"buy";"noticed";"slightly";"ck";"psychosis";"dosing";"mostly";"eat";"case";"reminds";"previous";"period";"quickly";"snorting";"emit";"chemistry";"stocked";"course";"speeded";"hungry";"quite";"mask";"psychotic";"need";"concentrating";"sr";"attempt";"gunk"
"2ct4";19;"2c";"chemical";"intensity";"visuals";"alert";"peak";"scraped";"compound";"noticeable";"cevs";"dilated";"load";"report";"stomach";"character";"dmt";"flame";"warping";"morphing";"mild";"sensory";"prominent";"odd";"begin";"ingestion";"expected";"develop";"previous";"experiment";"sleepy";"seem";"particularly";"shower";"wave";"dilation";"interesting";"psychedelic";"turn";"particular";"meo";"discomfort";"headache";"movie";"higher";"letter";"nausea";"summary";"insight";"field";"throughout";"somewhat";"dissociated";"dose";"conclusion";"listening";"barbecue";"doe";"seems";"intense";"during";"cap";"mg";"funny";"definately";"oobe";"probably";"lower";"dissociative";"damn";"consumed";"assuming";"build";"sense";"phenethylamine";"puke";"augment";"similarity";"pupil";"current";"patterning";"slow";"music";"here";"rest";"largely";"explore";"described";"ingested";"slowly";"overall";"1st";"handle";"grounded";"expect";"orally";"slight";"mentally";"color";"heavy";"train"
"toads";18;"toad";"venom";"bufo";"crackle";"alvarius";"gland";"joint";"desert";"milked";"pipe";"lung";"tube";"sonoran";"meo";"pet";"flower";"cup";"milking";"foil";"inhaled";"bufotenin";"river";"amphibian";"inhale";"pond";"shit";"lighter";"dry";"smoke";"suspended";"razor";"death";"dried";"glass";"shear";"freebasing";"lit";"intense";"avoided";"bliss";"neck";"heated";"reptile";"purified";"let";"heat";"colorado";"hold";"fear";"utmost";"extracting";"atop";"your";"hit";"melt";"supply";"visuals";"test";"bigger";"jet";"lsd";"panic";"product";"smoked";"experienced";"began";"hand";"sun";"beast";"zygophyllaceae";"wondereing";"windproof";"whisping";"wased";"venoms_";"vemon";"uranium";"untolerable";"ungulating";"toading";"tenticle";"tastd";"suspose";"squrtd";"soada";"siuox";"sawd";"revelence";"reshearch";"rememered";"redcap";"preturbed";"paratoidal";"nuglette";"nose_type_hit";"metephore";"meninges";"leting";"ivisible";"isomerized"
"poppy_california";18;"poppy";"california";"californian";"petal";"tea";"foliage";"menthol";"dried";"smell";"plant";"aid";"leaf";"mixture";"smoked";"buzz";"eating";"moderate";"conclusion";"relaxed";"weed";"similar";"herb";"ca";"finishing";"insomnia";"taste";"boiling";"opium";"dagga";"smoking";"heap";"smoke";"crank";"melt";"rolled";"mix";"smoker";"contained";"brewing";"burned";"witch";"yard";"seed";"medium";"formation";"stuff";"surfing";"harsh";"wild";"viewed";"voltzwagon";"rhoeas";"recolting";"rachacha";"procurring";"nurofens";"hardwork";"earliar";"definiteally";"decotion";"californidin";"bobed";"enjoyable";"let";"third";"wore";"lid";"pipe";"bulb";"blink";"wl";"tarlike";"tabbaco";"permi";"palmed";"macerating";"hoarde";"definatelly";"capules";"argemone";"3yr";"noticed";"cone";"milder";"put";"tired";"perience";"diddnt";"conepiece";"till";"water";"importantly";"teaspoon";"green";"1st";"bowl";"arriving";"starlike";"staked";"prohibitively"
"propylhexedrine";18;"benzedrex";"propylhexedrine";"cotton";"inhaler";"rod";"otc";"phenylalanine";"stimulant";"swallow";"euphoria";"tingling";"stimulated";"adderall";"pharmacy";"increased";"neuroprotective";"jumex";"energy";"mild";"taste";"jittery";"tingle";"burp";"mouth";"piece";"gatorade";"focus";"noticeable";"swallowing";"typing";"counter";"euphoric";"motivated";"speed";"pleasurable";"rate";"increasing";"crash";"may";"decongestant";"downer";"increase";"stimulation";"negative";"read";"clarity";"stomach";"heart";"eat";"slight";"headache";"nasal";"drugstore";"cut";"cv";"writing";"comedown";"amphetamine";"jaw";"stimulating";"dry";"horrible";"dilation";"discussion";"avoid";"minimal";"hoping";"process";"great";"peak";"stuff";"compulsion";"drinking";"cleaning";"unheard";"empty";"report";"tingly";"soda";"awake";"nearly";"full";"libido";"placebo";"ephedra";"gagged";"cocaine";"coke";"consumption";"upper";"showered";"scalp";"easy";"ve";"overall";"appetite";"nose";"oral";"mdma";"despite"
"selegiline";18;"deprenyl";"selegiline";"mao";"emsam";"depression";"phenylethylamine";"drink";"inhibitor";"mood";"combination";"dopamine";"increase";"aging";"prevents";"pressure";"bought";"drank";"maoi";"regimen";"dlpa";"benevolently";"motivation";"added";"mg";"anti";"month";"treating";"male";"shown";"increased";"piracetam";"dos";"zyban";"blood";"benefit";"transdermal";"wonder";"syndrome";"associated";"useful";"hypertensive";"need";"prozac";"apetite";"inhibits";"solution";"damage";"decreased";"parkinson";"dopaminergic";"decrease";"response";"alcohol";"medicine";"involving";"experimenting";"tyramine";"antidepressant";"resting";"relief";"warning";"reminds";"marked";"noted";"empowered";"ssri";"nootropics";"level";"mdma";"opinion";"serotonin";"selective";"low";"normally";"chemical";"resemblance";"treatment";"tachycardia";"younger";"strength";"activity";"known";"present";"miss";"using";"regardless";"peripheral";"combo";"seem";"substance";"appearance";"problem";"ago";"subtle";"better";"result";"insomnia";"apart";"per";"diagnosis"
"guarana";18;"guarana";"caffeine";"ginseng";"coffee";"cup";"stimulant";"ii";"ephedra";"australia";"tablet";"huang";"ephedrine";"packet";"tired";"bottle";"bismol";"scribble";"fruit";"kind";"rather";"alternative";"roaring";"drunk";"powder";"unpleasent";"capsule";"dance";"upper";"added";"town";"tasted";"local";"taxi";"least";"cab";"site";"product";"cola";"realised";"celebrate";"using";"energy";"stimulation";"xanthine";"wounding";"wetherspoons";"virtally";"vig";"sligthy";"roughess";"promtly";"prja";"northbridge";"nightsme";"neede";"melancholia";"guarine";"guaran";"goovy";"fhm";"esoterically";"ephervescent";"difficulity";"dellusion";"decicion";"connaisseurs";"colanut";"bleaming";"bleamed";"blackthorn";"beore";"attenction";"athsmatic";"allowes";"alkoholic";"____________________________________________________________";"___________________________________________________________";"90k";"5day";"4us";"155bpm";"shop";"usually";"health";"jitter";"nowhere";"home";"however";"consciousness";"speed";"recovered";"wnt";"semmingly";"perth";"mua";"livens";"incomfortable";"horrorshow";"glum";"gaurana"
"meclizine";17;"meclizine";"dramamine";"bonine";"formula";"drowsy";"anti";"low";"tablet";"buggy";"honking";"hcl";"nausea";"histamine";"sane";"seed";"mg";"euphoria";"mg";"dreamy";"odd";"wonder";"pepto";"chew";"seem";"candle";"sickness";"given";"hydrochloride";"dwell";"integrated";"car";"frenzy";"blew";"apartment";"reacting";"rag";"air";"content";"exponentially";"crash";"hbwr";"organism";"gone";"le";"vertigo";"shattering";"articulate";"definitely";"dosage";"xo";"whump";"vertego";"tomiie";"thinketh";"tastycake";"tagamet";"spiration";"simultaneoulys";"satoshie";"preempting";"perywinkle";"murkier";"mezcline";"magalomania";"fifthteen";"cybernaut";"cd2";"catharctic";"carispoprodol";"bonamine";"automagically";"asthema";"steam";"hung";"dilated";"warm";"mirror";"cup";"stomach";"interpretation";"psychedelic";"physically";"headed";"extremity";"yet";"obvious";"crushed";"illness";"begin";"perception";"otc";"attention";"each";"foggy";"somewhat";"hallucination";"waterworks";"tavist";"schizofrenic";"refinding"
"iap";17;"iap";"compound";"mdma";"slight";"euphoric";"report";"orgasm";"catagorize";"social";"hilarious";"yawning";"amphetamine";"acquired";"nice";"experiment";"refractory";"nitro";"chemical";"gelcap";"increase";"energy";"fairly";"synergy";"push";"substitute";"substance";"party";"tv";"alert";"serotonin";"ghb";"dosage";"outright";"gi";"tingle";"definitely";"noticeable";"situation";"focused";"rank";"talkative";"alcohol";"speedy";"particularly";"doe";"appetite";"temp";"rolling";"interaction";"vibe";"buzz";"oral";"elevation";"ingested";"bit";"mood";"headache";"dissolved";"unusual";"wave";"tingling";"ingesting";"remaineder";"luminating";"irridesance";"indanylamphetamine";"geno";"fonzie";"fassion";"doubbletake";"calousness";"1h5min";"12min";"empathetic";"difficult";"seem";"plenty";"far";"psychedelic";"midnight";"noted";"prolonged";"dos";"fun";"duration";"novel";"somewhat";"waker";"upleasant";"stimualtion";"sneezy";"runup";"reponse";"membrains";"kaleidiscope";"exorcize";"dimwitted";"cheesesteak";"aiken";"accquired"
"sildenafil";17;"viagra";"erection";"erectile";"sex";"sexual";"partner";"nootropic";"dysfunction";"fifty";"men";"cum";"horny";"sildenafil";"lingam";"libido";"narrowing";"order";"pfizer";"maintain";"pill";"penis";"dick";"willing";"lover";"nitrate";"effective";"tantric";"lovemaking";"longevity";"contempt";"cutter";"side";"sensual";"sertraline";"experimenting";"session";"caveat";"congestion";"render";"intercourse";"combination";"rod";"available";"folk";"slippery";"member";"several";"noticably";"achieve";"sexuality";"suspect";"hype";"obtained";"your";"infamous";"method";"wont";"resource";"acutely";"aphrodisiac";"frequently";"fifteen";"oral";"tinge";"remedy";"youll";"new";"delightful";"gym";"tint";"handy";"woodlike";"werewithal";"wearer";"twentyfive";"tompkins";"tinactin";"thighmaster";"tennille";"studdard";"spaderesque";"spacebase";"smurfette";"slinking";"scuzz";"schtupped";"ruben";"retrenched";"repertory";"reissue";"puama";"prosthesis";"penile";"nerved";"muira";"minidoses";"maximises";"maintaning";"locator";"illegeal"
"aniracetam";17;"aniracetam";"piracetam";"racetam";"racetams";"nootropics";"soluble";"belladonna";"anxiolytic";"cognitive";"capsule";"supplement";"anhedonia";"prior";"relatively";"attention";"witchcraft";"brew";"social";"accidentally";"might";"increase";"decrease";"similarity";"receptor";"response";"mental";"food";"potentiation";"non";"task";"masterpiece";"span";"work";"fish";"university";"exercise";"requiring";"oil";"process";"ordinarily";"smart";"result";"boost";"insomnia";"dose";"ordinary";"regimen";"placebo";"overdose";"concern";"level";"obscure";"positive";"vitamin";"student";"noticed";"meal";"daily";"during";"effective";"reading";"downing";"improvement";"week";"magnified";"beyond";"yeahs";"unfalteringly";"uhhhs";"theosophia";"sunstantial";"stumulants";"steppy";"separable";"ravishingly";"prepararation";"parasympathomimetic";"parabolically";"overcooked";"nootrpic";"neuropharm";"monolog";"monoamineoxidase";"minirin";"lockpick";"kombucha";"hypothermic";"hydergene";"glutamatergic";"galantamine";"fud";"frusli";"freeeakay";"fractality";"feeeeeling";"exhaustaion";"draganon";"casillero";"brainfog";"apocryphics"
"mandrake";16;"mandrake";"root";"tincture";"mandragora";"witch";"tea";"daily";"herb";"solanaceae";"honey";"datura";"atropa";"boil";"mix";"account";"steroid";"attribute";"caution";"teapot";"emetic";"tropane";"infuse";"read";"amount";"induce";"taste";"psychoactivity";"atropine";"history";"sunflower";"feast";"celtic";"dangerous";"dry";"sens";"powdered";"oil";"quart";"used";"brugmansia";"cannabis";"alcohol";"wandering";"boiling";"magical";"potion";"book";"oily";"careful";"manifesting";"spiritual";"brownish";"europe";"fascination";"medium";"dreaming";"kidney";"opposite";"sleepy";"pint";"whao";"thoughtstreams";"supersharp";"supersexualised";"successfuly";"stucked";"speciality";"soupspoon";"solandrine";"solanaceas";"romero";"reseaching";"pharmo";"pestling";"parplysis";"overhyping";"monkshood";"moleasses";"middleeast";"mandragorine";"lickprints";"latly";"kopeia";"innability";"halucinagetic";"genever";"dreamyness";"disfavored";"diaherria";"despatch";"damaiana";"cuscohygrine";"cunningham";"crashpad";"chumash";"buckhorn";"bogglingly";"apotropine";"amids";"critical"
